0.26609936356544495;0.0;0.0;1.0577912330627441;13.0;3.0
0.242093026638031;0.0;0.0;1.2113286256790161;21.0;6.0
0.24117660522460938;0.0;0.0;1.088037133216858;9.0;18.0
0.24393366277217865;0.0;0.0;1.1709036827087402;10.0;8.0
0.23523665964603424;0.0;0.0;1.1374164819717407;4.0;17.0
0.2600806653499603;0.0;0.0;1.0893242359161377;6.0;5.0
0.2587163746356964;0.0;0.0;1.052202582359314;10.0;8.0
0.263206422328949;0.0;0.0;0.9853212833404541;9.0;14.0
0.2586490511894226;0.0;0.0;1.0108457803726196;15.0;6.0
0.569991946220398;0.0;2.0;0.3456041216850281;15.0;11.0
0.2533782422542572;0.0006006006006006006;0.0;1.1060808897018433;8.0;6.0
0.2785877585411072;0.0;0.0;1.0337936878204346;22.0;8.0
0.289271742105484;0.0;0.0;1.273795247077942;17.0;10.0
0.25421661138534546;0.00040040040040040036;0.0;1.0248221158981323;16.0;15.0
0.29360559582710266;0.00040040040040040036;0.0;1.0466245412826538;22.0;22.0
0.24761632084846497;0.0;0.0;0.9496210217475891;13.0;7.0
0.2575867772102356;0.00020020020020020018;0.0;0.8815973997116089;14.0;18.0
0.2400856614112854;0.00020020020020020018;0.0;1.0042277574539185;20.0;9.0
0.24683313071727753;0.00020020020020020018;0.0;1.1783721446990967;12.0;14.0
0.29178744554519653;0.0;0.0;1.067823886871338;6.0;11.0
