0.2866438031196594;0.0;0.0;0.10753950476646423;0.0;8.0
0.27426978945732117;0.0;0.0;0.1568189412355423;6.0;12.0
0.29031994938850403;0.0006006006006006006;0.0;0.006352297030389309;2.0;12.0
0.2575903832912445;0.00020020020020020018;0.0;0.10910186916589737;2.0;3.0
0.2734995186328888;0.0;0.0;0.09991929680109024;1.0;10.0
0.2655502259731293;0.00020020020020020018;0.0;0.12613922357559204;1.0;19.0
0.2614378035068512;0.0;0.0;0.12677229940891266;7.0;6.0
0.2885877788066864;0.0;0.0;0.07527025789022446;8.0;16.0
0.3050922155380249;0.0;0.0;0.10484062135219574;6.0;7.0
0.260952889919281;0.0;0.0;0.12698286771774292;1.0;10.0
0.26168712973594666;0.00040040040040040036;0.0;0.12221496552228928;5.0;20.0
0.25637027621269226;0.0;0.0;0.12297612428665161;3.0;5.0
0.2506102919578552;0.00040040040040040036;0.0;0.1053243950009346;8.0;10.0
0.2650139629840851;0.0;0.0;0.1088341698050499;3.0;10.0
0.2693333029747009;0.0;0.0;0.09814424812793732;0.0;4.0
